Lumpkin County,lumpkin-county-ga,1406,Georgia,13187,32955
McDuffie County,mcduffie-county-ga,1406,Georgia,13189,21531
McIntosh County,mcintosh-county-ga,1406,Georgia,13191,14340
Macon County,macon-county-ga,1406,Georgia,13193,13143
Madison County,madison-county-ga,1406,Georgia,13195,29650
Marion County,marion-county-ga,1406,Georgia,13197,8351
Meriwether County,meriwether-county-ga,1406,Georgia,13199,21068
Miller County,miller-county-ga,1406,Georgia,13201,5686
Mitchell County,mitchell-county-ga,1406,Georgia,13205,22192
Monroe County,monroe-county-ga,1406,Georgia,13207,27520
Montgomery County,montgomery-county-ga,1406,Georgia,13209,9193
Morgan County,morgan-county-ga,1406,Georgia,13211,18853
Murray County,murray-county-ga,1406,Georgia,13213,39921
Muscogee County,muscogee-county-ga,1406,Georgia,13215,194160
Newton County,newton-county-ga,1406,Georgia,13217,109541
Oconee County,oconee-county-ga,1406,Georgia,13219,39272
Oglethorpe County,oglethorpe-county-ga,1406,Georgia,13221,15054
Paulding County,paulding-county-ga,1406,Georgia,13223,164044
Peach County,peach-county-ga,1406,Georgia,13225,27297
Pickens County,pickens-county-ga,1406,Georgia,13227,31980
Pierce County,pierce-county-ga,1406,Georgia,13229,19389
Pike County,pike-county-ga,1406,Georgia,13231,18634
Polk County,polk-county-ga,1406,Georgia,13233,42470
Pulaski County,pulaski-county-ga,1406,Georgia,13235,11069
Putnam County,putnam-county-ga,1406,Georgia,13237,21809
Quitman County,quitman-county-ga,1406,Georgia,13239,2279
Rabun County,rabun-county-ga,1406,Georgia,13241,16867
Randolph County,randolph-county-ga,1406,Georgia,13243,6833
Richmond County,richmond-county-ga,1406,Georgia,13245,201554
Rockdale County,rockdale-county-ga,1406,Georgia,13247,90594
Schley County,schley-county-ga,1406,Georgia,13249,5236
Screven County,screven-county-ga,1406,Georgia,13251,13938
Seminole County,seminole-county-ga,1406,Georgia,13253,8315
Spalding County,spalding-county-ga,1406,Georgia,13255,66100
Stephens County,stephens-county-ga,1406,Georgia,13257,26035
Stewart County,stewart-county-ga,1406,Georgia,13259,6199
Sumter County,sumter-county-ga,1406,Georgia,13261,29733
Talbot County,talbot-county-ga,1406,Georgia,13263,6272
Taliaferro County,taliaferro-county-ga,1406,Georgia,13265,1608
Tattnall County,tattnall-county-ga,1406,Georgia,13267,25391
Taylor County,taylor-county-ga,1406,Georgia,13269,8039
Telfair County,telfair-county-ga,1406,Georgia,13271,15876
Terrell County,terrell-county-ga,1406,Georgia,13273,8611
Thomas County,thomas-county-ga,1406,Georgia,13275,44448
Tift County,tift-county-ga,1406,Georgia,13277,40571
Toombs County,toombs-county-ga,1406,Georgia,13279,26887
Towns County,towns-county-ga,1406,Georgia,13281,11852
Treutlen County,treutlen-county-ga,1406,Georgia,13283,6809
Troup County,troup-county-ga,1406,Georgia,13285,70034
Turner County,turner-county-ga,1406,Georgia,13287,7912
Twiggs County,twiggs-county-ga,1406,Georgia,13289,8188
Union County,union-county-ga,1406,Georgia,13291,24001
Upson County,upson-county-ga,1406,Georgia,13293,26215
Walker County,walker-county-ga,1406,Georgia,13295,69410
Walton County,walton-county-ga,1406,Georgia,13297,93503
Ware County,ware-county-ga,1406,Georgia,13299,35680
Warren County,warren-county-ga,1406,Georgia,13301,5251
Washington County,washington-county-ga,1406,Georgia,13303,20386
Wayne County,wayne-county-ga,1406,Georgia,13305,29808
Webster County,webster-county-ga,1406,Georgia,13307,2611
Wheeler County,wheeler-county-ga,1406,Georgia,13309,7879
White County,white-county-ga,1406,Georgia,13311,29970
Whitfield County,whitfield-county-ga,1406,Georgia,13313,104062
Wilcox County,wilcox-county-ga,1406,Georgia,13315,8812
Wilkes County,wilkes-county-ga,1406,Georgia,13317,9876
Wilkinson County,wilkinson-county-ga,1406,Georgia,13319,9036
Worth County,worth-county-ga,1406,Georgia,13321,20299
Hawaii County,hawaii-county-hi,1407,Hawaii,15001,200983
Honolulu County,honolulu-county-hi,1407,Hawaii,15003,980080
Kalawao County,kalawao-county-hi,1407,Hawaii,15005,88
Kauai County,kauai-county-hi,1407,Hawaii,15007,72133
Maui County,maui-county-hi,1407,Hawaii,15009,167207
Ada County,ada-county-id,1408,Idaho,16001,469966
Adams County,adams-county-id,1408,Idaho,16003,4250
Bannock County,bannock-county-id,1408,Idaho,16005,87138
Bear Lake County,bear-lake-county-id,1408,Idaho,16007,6050
Benewah County,benewah-county-id,1408,Idaho,16009,9226
Bingham County,bingham-county-id,1408,Idaho,16011,46236
Blaine County,blaine-county-id,1408,Idaho,16013,22601
Boise County,boise-county-id,1408,Idaho,16015,7634
Bonner County,bonner-county-id,1408,Idaho,16017,44727
Bonneville County,bonneville-county-id,1408,Idaho,16019,116854
Boundary County,boundary-county-id,1408,Idaho,16021,11948
Butte County,butte-county-id,1408,Idaho,16023,2611
Camas County,camas-county-id,1408,Idaho,16025,1127
Canyon County,canyon-county-id,1408,Idaho,16027,223499
Caribou County,caribou-county-id,1408,Idaho,16029,7060
Cassia County,cassia-county-id,1408,Idaho,16031,23864
Clark County,clark-county-id,1408,Idaho,16033,852
Clearwater County,clearwater-county-id,1408,Idaho,16035,8758
Custer County,custer-county-id,1408,Idaho,16037,4280
Elmore County,elmore-county-id,1408,Idaho,16039,27259
Franklin County,franklin-county-id,1408,Idaho,16041,13726
Fremont County,fremont-county-id,1408,Idaho,16043,13168
Gem County,gem-county-id,1408,Idaho,16045,17634
Gooding County,gooding-county-id,1408,Idaho,16047,15196
Idaho County,idaho-county-id,1408,Idaho,16049,16513
Jefferson County,jefferson-county-id,1408,Idaho,16051,29439
Jerome County,jerome-county-id,1408,Idaho,16053,24015
Kootenai County,kootenai-county-id,1408,Idaho,16055,161505
Latah County,latah-county-id,1408,Idaho,16057,40134
Lemhi County,lemhi-county-id,1408,Idaho,16059,7961
Lewis County,lewis-county-id,1408,Idaho,16061,3861
Lincoln County,lincoln-county-id,1408,Idaho,16063,5360
Madison County,madison-county-id,1408,Idaho,16065,39304
Minidoka County,minidoka-county-id,1408,Idaho,16067,20825
Nez Perce County,nez-perce-county-id,1408,Idaho,16069,40408
Oneida County,oneida-county-id,1408,Idaho,16071,4488
Owyhee County,owyhee-county-id,1408,Idaho,16073,11693
Payette County,payette-county-id,1408,Idaho,16075,23551
Power County,power-county-id,1408,Idaho,16077,7768
Shoshone County,shoshone-county-id,1408,Idaho,16079,12796
Teton County,teton-county-id,1408,Idaho,16081,11640
Twin Falls County,twin-falls-county-id,1408,Idaho,16083,86081
Valley County,valley-county-id,1408,Idaho,16085,11041
Washington County,washington-county-id,1408,Idaho,16087,10161
Adams County,adams-county-il,1409,Illinois,17001,65691
Alexander County,alexander-county-il,1409,Illinois,17003,6060
Bond County,bond-county-il,1409,Illinois,17005,16630
Boone County,boone-county-il,1409,Illinois,17007,53577
Brown County,brown-county-il,1409,Illinois,17009,6556
Bureau County,bureau-county-il,1409,Illinois,17011,32993
Calhoun County,calhoun-county-il,1409,Illinois,17013,4802
Carroll County,carroll-county-il,1409,Illinois,17015,14312
Cass County,cass-county-il,1409,Illinois,17017,12260
Champaign County,champaign-county-il,1409,Illinois,17019,209983
Christian County,christian-county-il,1409,Illinois,17021,32661
Clark County,clark-county-il,1409,Illinois,17023,15596
Clay County,clay-county-il,1409,Illinois,17025,13253
Clinton County,clinton-county-il,1409,Illinois,17027,37639
Coles County,coles-county-il,1409,Illinois,17029,50885
Cook County,cook-county-il,1409,Illinois,17031,5180493
Crawford County,crawford-county-il,1409,Illinois,17033,18807
Cumberland County,cumberland-county-il,1409,Illinois,17035,10808
DeKalb County,dekalb-county-il,1409,Illinois,17037,104143
De Witt County,de-witt-county-il,1409,Illinois,17039,15769
Douglas County,douglas-county-il,1409,Illinois,17041,19479
DuPage County,dupage-county-il,1409,Illinois,17043,928589
Edgar County,edgar-county-il,1409,Illinois,17045,17360
Edwards County,edwards-county-il,1409,Illinois,17047,6392
Effingham County,effingham-county-il,1409,Illinois,17049,34208
Fayette County,fayette-county-il,1409,Illinois,17051,21416
Ford County,ford-county-il,1409,Illinois,17053,13264
Franklin County,franklin-county-il,1409,Illinois,17055,38701
Fulton County,fulton-county-il,1409,Illinois,17057,34844
Gallatin County,gallatin-county-il,1409,Illinois,17059,5058
Greene County,greene-county-il,1409,Illinois,17061,13044
Grundy County,grundy-county-il,1409,Illinois,17063,50972
Hamilton County,hamilton-county-il,1409,Illinois,17065,8163
Hancock County,hancock-county-il,1409,Illinois,17067,17844
Hardin County,hardin-county-il,1409,Illinois,17069,3910
Henderson County,henderson-county-il,1409,Illinois,17071,6709
Henry County,henry-county-il,1409,Illinois,17073,49090
Iroquois County,iroquois-county-il,1409,Illinois,17075,27604
Jackson County,jackson-county-il,1409,Illinois,17077,57419
Jasper County,jasper-county-il,1409,Illinois,17079,9611
Jefferson County,jefferson-county-il,1409,Illinois,17081,37820
Jersey County,jersey-county-il,1409,Illinois,17083,21847
Jo Daviess County,jo-daviess-county-il,1409,Illinois,17085,21366
Johnson County,johnson-county-il,1409,Illinois,17087,12456
Kane County,kane-county-il,1409,Illinois,17089,534216
Kankakee County,kankakee-county-il,1409,Illinois,17091,110024
Kendall County,kendall-county-il,1409,Illinois,17093,127915
Knox County,knox-county-il,1409,Illinois,17095,50112
Lake County,lake-county-il,1409,Illinois,17097,700832
LaSalle County,lasalle-county-il,1409,Illinois,17099,109430
Lawrence County,lawrence-county-il,1409,Illinois,17101,15765
Lee County,lee-county-il,1409,Illinois,17103,34223
Livingston County,livingston-county-il,1409,Illinois,17105,35761
Logan County,logan-county-il,1409,Illinois,17107,28925
McDonough County,mcdonough-county-il,1409,Illinois,17109,29955
McHenry County,mchenry-county-il,1409,Illinois,17111,308570
McLean County,mclean-county-il,1409,Illinois,17113,172828
Macon County,macon-county-il,1409,Illinois,17115,104712
Macoupin County,macoupin-county-il,1409,Illinois,17117,45313
Madison County,madison-county-il,1409,Illinois,17119,264461
Marion County,marion-county-il,1409,Illinois,17121,37620
Marshall County,marshall-county-il,1409,Illinois,17123,11534
Mason County,mason-county-il,1409,Illinois,17125,13565
Massac County,massac-county-il,1409,Illinois,17127,14080
Menard County,menard-county-il,1409,Illinois,17129,12288
Mercer County,mercer-county-il,1409,Illinois,17131,15601
Monroe County,monroe-county-il,1409,Illinois,17133,34335
Montgomery County,montgomery-county-il,1409,Illinois,17135,28601
Morgan County,morgan-county-il,1409,Illinois,17137,33976
Moultrie County,moultrie-county-il,1409,Illinois,17139,14717
Ogle County,ogle-county-il,1409,Illinois,17141,50923
Peoria County,peoria-county-il,1409,Illinois,17143,180621
Perry County,perry-county-il,1409,Illinois,17145,21174
Piatt County,piatt-county-il,1409,Illinois,17147,16396
Pike County,pike-county-il,1409,Illinois,17149,15611
Pope County,pope-county-il,1409,Illinois,17151,4212
Pulaski County,pulaski-county-il,1409,Illinois,17153,5463
Putnam County,putnam-county-il,1409,Illinois,17155,5740
Randolph County,randolph-county-il,1409,Illinois,17157,32106
Richland County,richland-county-il,1409,Illinois,17159,15763
Rock Island County,rock-island-county-il,1409,Illinois,17161,143477
St. Clair County,st-clair-county-il,1409,Illinois,17163,261059
Saline County,saline-county-il,1409,Illinois,17165,23906
Sangamon County,sangamon-county-il,1409,Illinois,17167,195348
Schuyler County,schuyler-county-il,1409,Illinois,17169,6907
Scott County,scott-county-il,1409,Illinois,17171,4926
Shelby County,shelby-county-il,1409,Illinois,17173,21741
Stark County,stark-county-il,1409,Illinois,17175,5427
Stephenson County,stephenson-county-il,1409,Illinois,17177,44753
Tazewell County,tazewell-county-il,1409,Illinois,17179,132328
Union County,union-county-il,1409,Illinois,17181,16841
Vermilion County,vermilion-county-il,1409,Illinois,17183,76806
Wabash County,wabash-county-il,1409,Illinois,17185,11549
Warren County,warren-county-il,1409,Illinois,17187,17032
Washington County,washington-county-il,1409,Illinois,17189,13995
Wayne County,wayne-county-il,1409,Illinois,17191,16332
White County,white-county-il,1409,Illinois,17193,13665
Whiteside County,whiteside-county-il,1409,Illinois,17195,55626
Will County,will-county-il,1409,Illinois,17197,692310
Williamson County,williamson-county-il,1409,Illinois,17199,67056
Winnebago County,winnebago-county-il,1409,Illinois,17201,284081
Woodford County,woodford-county-il,1409,Illinois,17203,38463
Adams County,adams-county-in,1410,Indiana,18001,35636
Allen County,allen-county-in,1410,Indiana,18003,375351
Bartholomew County,bartholomew-county-in,1410,Indiana,18005,82753
Benton County,benton-county-in,1410,Indiana,18007,8653
Blackford County,blackford-county-in,1410,Indiana,18009,11930
Boone County,boone-county-in,1410,Indiana,18011,66999
Brown County,brown-county-in,1410,Indiana,18013,15234
Carroll County,carroll-county-in,1410,Indiana,18015,20127
Cass County,cass-county-in,1410,Indiana,18017,37955
Clark County,clark-county-in,1410,Indiana,18019,117360
Clay County,clay-county-in,1410,Indiana,18021,26170
Clinton County,clinton-county-in,1410,Indiana,18023,32250
Crawford County,crawford-county-in,1410,Indiana,18025,10558
Daviess County,daviess-county-in,1410,Indiana,18027,33147
Dearborn County,dearborn-county-in,1410,Indiana,18029,49568
Decatur County,decatur-county-in,1410,Indiana,18031,26794
DeKalb County,dekalb-county-in,1410,Indiana,18033,43226
Delaware County,delaware-county-in,1410,Indiana,18035,114772
Dubois County,dubois-county-in,1410,Indiana,18037,42565
Elkhart County,elkhart-county-in,1410,Indiana,18039,205560
Fayette County,fayette-county-in,1410,Indiana,18041,23047
Floyd County,floyd-county-in,1410,Indiana,18043,77781
Fountain County,fountain-county-in,1410,Indiana,18045,16351
Franklin County,franklin-county-in,1410,Indiana,18047,22736
Fulton County,fulton-county-in,1410,Indiana,18049,20092
Gibson County,gibson-county-in,1410,Indiana,18051,33452
Grant County,grant-county-in,1410,Indiana,18053,65936
Greene County,greene-county-in,1410,Indiana,18055,32006
Hamilton County,hamilton-county-in,1410,Indiana,18057,330086
Hancock County,hancock-county-in,1410,Indiana,18059,76351
Harrison County,harrison-county-in,1410,Indiana,18061,40350
Hendricks County,hendricks-county-in,1410,Indiana,18063,167009
Henry County,henry-county-in,1410,Indiana,18065,48271
Howard County,howard-county-in,1410,Indiana,18067,82366
Huntington County,huntington-county-in,1410,Indiana,18069,36240
Jackson County,jackson-county-in,1410,Indiana,18071,44111
Jasper County,jasper-county-in,1410,Indiana,18073,33370
Jay County,jay-county-in,1410,Indiana,18075,20764
Jefferson County,jefferson-county-in,1410,Indiana,18077,32208
Jennings County,jennings-county-in,1410,Indiana,18079,27611
Johnson County,johnson-county-in,1410,Indiana,18081,156225
Knox County,knox-county-in,1410,Indiana,18083,36895
Kosciusko County,kosciusko-county-in,1410,Indiana,18085,79344
LaGrange County,lagrange-county-in,1410,Indiana,18087,39330
Lake County,lake-county-in,1410,Indiana,18089,484411
LaPorte County,laporte-county-in,1410,Indiana,18091,110007
Lawrence County,lawrence-county-in,1410,Indiana,18093,45668
Madison County,madison-county-in,1410,Indiana,18095,129641
Marion County,marion-county-in,1410,Indiana,18097,954670
Marshall County,marshall-county-in,1410,Indiana,18099,46248
Martin County,martin-county-in,1410,Indiana,18101,10217
Miami County,miami-county-in,1410,Indiana,18103,35567
Monroe County,monroe-county-in,1410,Indiana,18105,146917
Montgomery County,montgomery-county-in,1410,Indiana,18107,38346
Morgan County,morgan-county-in,1410,Indiana,18109,70116
Newton County,newton-county-in,1410,Indiana,18111,14011
Noble County,noble-county-in,1410,Indiana,18113,47532
Ohio County,ohio-county-in,1410,Indiana,18115,5844
Orange County,orange-county-in,1410,Indiana,18117,19489
Owen County,owen-county-in,1410,Indiana,18119,20845
Parke County,parke-county-in,1410,Indiana,18121,16927
Perry County,perry-county-in,1410,Indiana,18123,19102
Pike County,pike-county-in,1410,Indiana,18125,12410
Porter County,porter-county-in,1410,Indiana,18127,169594
Posey County,posey-county-in,1410,Indiana,18129,25540
Pulaski County,pulaski-county-in,1410,Indiana,18131,12469
Putnam County,putnam-county-in,1410,Indiana,18133,37779
Randolph County,randolph-county-in,1410,Indiana,18135,24851
Ripley County,ripley-county-in,1410,Indiana,18137,28523
