term_id,GEOID,county_name,state_name,slug,state_id,state_term_id,census_2018_pop,pop_density_land,area_total,area_land,area_water,housing_units,pop_density_housing
4078,"0500000US48147","Fannin County","Texas","fannin-county-tx","TX",1439,35286,38.1,898.88,8.05,890.84,14191,15.9
4079,"0500000US48149","Fayette County","Texas","fayette-county-tx","TX",1439,25349,25.8,959.81,9.8,950.01,13868,14.6
4080,"0500000US48151","Fisher County","Texas","fisher-county-tx","TX",1439,3839,4.4,901.75,2.81,898.94,2212,2.5
4081,"0500000US48153","Floyd County","Texas","floyd-county-tx","TX",1439,5837,6.5,992.52,".38,992.14,3004,3
4082,"0500000US48155","Foard County","Texas","foard-county-tx","TX",1439,1200,1.9,707.68,3.29,704.4,789,1.1
4083,"0500000US48157","Fort Bend County","Texas","fort-bend-county-tx","TX",1439,787858,679.5,885.34,23.86,861.48,197030,228.7
4084,"0500000US48159","Franklin County","Texas","franklin-county-tx","TX",1439,10766,37.3,294.77,10.38,284.39,5770,20.3
4085,"0500000US48161","Freestone County","Texas","freestone-county-tx","TX",1439,19808,22.6,891.99,14.25,877.74,9265,10.6
4086,"0500000US48163","Frio County","Texas","frio-county-tx","TX",1439,19816,15.2,1134.35,".85,1133.5,5846,5.2
4087,"0500000US48165","Gaines County","Texas","gaines-county-tx","TX",1439,20901,11.7,1502.86,".49,1502.38,6301,4.2
4088,"0500000US48167","Galveston County","Texas","galveston-county-tx","TX",1439,337890,769.9,873.81,495.45,378.36,132492,350.2
4089,"0500000US48169","Garza County","Texas","garza-county-tx","TX",1439,6578,7.2,896.2,2.79,893.41,2237,2.5
4090,"0500000US48171","Gillespie County","Texas","gillespie-county-tx","TX",1439,26804,23.5,1061.68,3.47,1058.21,12778,12.1
4091,"0500000US48173","Glasscock County","Texas","glasscock-county-tx","TX",1439,1388,1.4,901.08,".87,900.22,580,".6
4092,"0500000US48175","Goliad County","Texas","goliad-county-tx","TX",1439,7584,8.5,859.37,7.36,852.01,3710,4.4
4093,"0500000US48177","Gonzales County","Texas","gonzales-county-tx","TX",1439,20826,18.6,1069.85,3.17,1066.69,8794,8.2
4094,"0500000US48179","Gray County","Texas","gray-county-tx","TX",1439,21895,24.3,929.33,3.36,925.97,10158,11
4095,"0500000US48181","Grayson County","Texas","grayson-county-tx","TX",1439,133991,129.6,979.18,46.37,932.8,53727,57.6
4096,"0500000US48183","Gregg County","Texas","gregg-county-tx","TX",1439,123707,445.4,275.76,2.46,273.3,49514,181.2
4097,"0500000US48185","Grimes County","Texas","grimes-county-tx","TX",1439,28360,33.8,801.6,14.14,787.46,10917,13.9
4098,"0500000US48187","Guadalupe County","Texas","guadalupe-county-tx","TX",1439,163694,184.9,714.81,3.52,711.3,50015,70.3
4099,"0500000US48189","Hale County","Texas","hale-county-tx","TX",1439,33830,36.1,1004.78,".1,1004.68,13541,13.5
4100,"0500000US48191","Hall County","Texas","hall-county-tx","TX",1439,3028,3.8,904.1,20.6,883.49,1943,2.2
4101,"0500000US48193","Hamilton County","Texas","hamilton-county-tx","TX",1439,8484,10.2,836.39,".48,835.91,4566,5.5
4102,"0500000US48195","Hansford County","Texas","hansford-county-tx","TX",1439,5463,6.1,920.41,".6,919.81,2338,2.5
4103,"0500000US48197","Hardeman County","Texas","hardeman-county-tx","TX",1439,3922,6,696.87,1.76,695.11,2417,3.5
4104,"0500000US48199","Hardin County","Texas","hardin-county-tx","TX",1439,57207,61.3,897.55,6.99,890.57,22597,25.4
4105,"0500000US48201","Harris County","Texas","harris-county-tx","TX",1439,4698619,2402.4,1777.48,74,1703.48,1598698,938.5
4106,"0500000US48203","Harrison County","Texas","harrison-county-tx","TX",1439,66726,72.9,915.75,15.8,899.95,27704,30.8
4107,"0500000US48205","Hartley County","Texas","hartley-county-tx","TX",1439,5619,4.1,1463.2,1.17,1462.03,1946,1.3
4108,"0500000US48207","Haskell County","Texas","haskell-county-tx","TX",1439,5813,6.5,910.26,7.13,903.13,3443,3.8
4109,"0500000US48209","Hays County","Texas","hays-county-tx","TX",1439,222631,231.7,679.92,1.95,677.98,59417,87.6
4110,"0500000US48211","Hemphill County","Texas","hemphill-county-tx","TX",1439,3825,4.2,912.16,5.87,906.29,1629,1.8
4111,"0500000US48213","Henderson County","Texas","henderson-county-tx","TX",1439,82299,89.9,948.33,74.58,873.75,39595,45.3
4112,"0500000US48215","Hidalgo County","Texas","hidalgo-county-tx","TX",1439,865939,493.2,1582.91,12.04,1570.87,248287,158.1
4113,"0500000US48217","Hill County","Texas","hill-county-tx","TX",1439,36354,36.6,985.72,26.86,958.86,16118,16.8
4114,"0500000US48219","Hockley County","Texas","hockley-county-tx","TX",1439,22980,25.2,908.56,".17,908.39,9293,10.2
4115,"0500000US48221","Hood County","Texas","hood-county-tx","TX",1439,60537,121.7,436.83,16.19,420.64,24951,59.3
4116,"0500000US48223","Hopkins County","Texas","hopkins-county-tx","TX",1439,36810,45.8,792.77,25.6,767.17,15029,19.6
4117,"0500000US48225","Houston County","Texas","houston-county-tx","TX",1439,23169,19.3,1236.57,5.67,1230.91,11532,9.4
4118,"0500000US48227","Howard County","Texas","howard-county-tx","TX",1439,36459,38.9,904.21,3.41,900.79,13124,14.6
4119,"0500000US48229","Hudspeth County","Texas","hudspeth-county-tx","TX",1439,4795,".8,4571.83,".85,4570.98,1527,".3
4120,"0500000US48231","Hunt County","Texas","hunt-county-tx","TX",1439,96493,102.5,882.02,41.7,840.32,36704,43.7
4121,"0500000US48233","Hutchinson County","Texas","hutchinson-county-tx","TX",1439,21198,25,894.95,7.53,887.42,10629,12
4122,"0500000US48235","Irion County","Texas","irion-county-tx","TX",1439,1522,1.5,1051.63,".07,1051.56,856,".8
4123,"0500000US48237","Jack County","Texas","jack-county-tx","TX",1439,8843,9.9,920.13,9.46,910.66,4095,4.5
4124,"0500000US48239","Jackson County","Texas","jackson-county-tx","TX",1439,14874,17,856.87,27.44,829.43,6590,7.9
4125,"0500000US48241","Jasper County","Texas","jasper-county-tx","TX",1439,35872,38,969.7,30.85,938.85,16798,17.9
4126,"0500000US48243","Jeff Davis County","Texas","jeff-davis-county-tx","TX",1439,2252,1,2264.63,".08,2264.56,1613,".7
4127,"0500000US48245","Jefferson County","Texas","jefferson-county-tx","TX",1439,255001,287.9,1112.65,236.35,876.3,104424,119.2
4128,"0500000US48247","Jim Hogg County","Texas","jim-hogg-county-tx","TX",1439,5248,4.7,1136.17,".04,1136.14,2441,2.1
4129,"0500000US48249","Jim Wells County","Texas","jim-wells-county-tx","TX",1439,40822,47.2,868.34,3.37,864.97,16147,18.7
4130,"0500000US48251","Johnson County","Texas","johnson-county-tx","TX",1439,171361,208.3,734.46,9.77,724.69,56719,78.3
4131,"0500000US48253","Jones County","Texas","jones-county-tx","TX",1439,19817,21.8,937.14,8.58,928.55,7422,8
4132,"0500000US48255","Karnes County","Texas","karnes-county-tx","TX",1439,15650,19.8,753.55,5.99,747.56,5650,7.6
4133,"0500000US48257","Kaufman County","Texas","kaufman-county-tx","TX",1439,128622,132.4,807.66,26.96,780.7,38322,49.1
4134,"0500000US48259","Kendall County","Texas","kendall-county-tx","TX",1439,45641,50.4,663.03,".58,662.45,14055,21.2
4135,"0500000US48261","Kenedy County","Texas","kenedy-county-tx","TX",1439,442,".3,1945.8,487.47,1458.33,233,".2
4136,"0500000US48263","Kent County","Texas","kent-county-tx","TX",1439,726,".9,902.92,".41,902.51,552,".6
4137,"0500000US48265","Kerr County","Texas","kerr-county-tx","TX",1439,52405,45,1107.28,3.96,1103.32,23831,21.6
4138,"0500000US48267","Kimble County","Texas","kimble-county-tx","TX",1439,4362,3.7,1251.18,".19,1250.99,3371,2.7
4139,"0500000US48269","King County","Texas","king-county-tx","TX",1439,277,".3,913.34,2.47,910.87,186,".2
4140,"0500000US48271","Kinney County","Texas","kinney-county-tx","TX",1439,3767,2.6,1365.12,5.07,1360.05,1940,1.4
4141,"0500000US48273","Kleberg County","Texas","kleberg-county-tx","TX",1439,31129,36.4,1090.21,208.9,881.31,12787,14.5
4142,"0500000US48275","Knox County","Texas","knox-county-tx","TX",1439,3653,4.4,855.48,4.86,850.62,2044,2.4
4143,"0500000US48277","Lamar County","Texas","lamar-county-tx","TX",1439,49728,54.9,933.1,25.91,907.19,22481,24.8
4144,"0500000US48279","Lamb County","Texas","lamb-county-tx","TX",1439,13158,13.8,1017.72,1.53,1016.18,6128,6
4145,"0500000US48281","Lampasas County","Texas","lampasas-county-tx","TX",1439,21229,27.6,713.93,1.09,712.84,8718,12.2
4146,"0500000US48283","La Salle County","Texas","la-salle-county-tx","TX",1439,7531,4.6,1494.23,7.54,1486.69,2746,1.8
4147,"0500000US48285","Lavaca County","Texas","lavaca-county-tx","TX",1439,20110,19.9,970.44,".73,969.71,10344,10.7
4148,"0500000US48287","Lee County","Texas","lee-county-tx","TX",1439,17144,26.4,634.1,5.08,629.02,7499,11.9
4149,"0500000US48289","Leon County","Texas","leon-county-tx","TX",1439,17270,15.7,1080.62,7.47,1073.15,9509,8.9
4150,"0500000US48291","Liberty County","Texas","liberty-county-tx","TX",1439,86323,65.3,1176.34,17.92,1158.42,28759,24.8
4151,"0500000US48293","Limestone County","Texas","limestone-county-tx","TX",1439,23519,25.8,933.16,27.88,905.29,10536,11.6
4152,"0500000US48295","Lipscomb County","Texas","lipscomb-county-tx","TX",1439,3355,3.5,932.29,".12,932.18,1512,1.6
4153,"0500000US48297","Live Oak County","Texas","live-oak-county-tx","TX",1439,12166,11.1,1078.88,39.18,1039.7,6065,5.8
4154,"0500000US48299","Llano County","Texas","llano-county-tx","TX",1439,21646,20.7,965.86,31.82,934.03,14280,15.3
4155,"0500000US48301","Loving County","Texas","loving-county-tx","TX",1439,152,".1,676.71,7.78,668.93,50,".1
4156,"0500000US48303","Lubbock County","Texas","lubbock-county-tx","TX",1439,307412,311.3,900.7,5.1,895.6,115064,128.5
4157,"0500000US48305","Lynn County","Texas","lynn-county-tx","TX",1439,5877,6.6,893.48,1.61,891.87,2676,3
4158,"0500000US48307","McCulloch County","Texas","mcculloch-county-tx","TX",1439,7987,7.8,1073.43,7.83,1065.6,4302,4
4159,"0500000US48309","McLennan County","Texas","mclennan-county-tx","TX",1439,254607,226.5,1060.23,23.13,1037.1,95124,91.7
4160,"0500000US48311","McMullen County","Texas","mcmullen-county-tx","TX",1439,749,".6,1156.79,17.36,1139.43,485,".4
4161,"0500000US48313","Madison County","Texas","madison-county-tx","TX",1439,14422,29.3,472.43,6.37,466.07,5096,10.9
4162,"0500000US48315","Marion County","Texas","marion-county-tx","TX",1439,9928,27.7,420.32,39.44,380.88,6218,16.3
4163,"0500000US48317","Martin County","Texas","martin-county-tx","TX",1439,5753,5.2,915.69,".75,914.94,1852,2
4164,"0500000US48319","Mason County","Texas","mason-county-tx","TX",1439,4280,4.3,932.21,3.41,928.8,2733,2.9
4165,"0500000US48321","Matagorda County","Texas","matagorda-county-tx","TX",1439,36552,33.4,1612.51,512.23,1100.28,18801,17.1
4166,"0500000US48323","Maverick County","Texas","maverick-county-tx","TX",1439,58485,42.4,1291.78,12.52,1279.26,17462,13.7
4167,"0500000US48325","Medina County","Texas","medina-county-tx","TX",1439,50921,34.7,1334.53,9.18,1325.36,17991,13.6
4168,"0500000US48327","Menard County","Texas","menard-county-tx","TX",1439,2139,2.5,902.27,".24,902.03,1702,1.9
4169,"0500000US48329","Midland County","Texas","midland-county-tx","TX",1439,172578,152,902.05,1.75,900.3,54351,60.4
4170,"0500000US48331","Milam County","Texas","milam-county-tx","TX",1439,25131,24.3,1021.77,4.84,1016.93,11305,11.1
4171,"0500000US48333","Mills County","Texas","mills-county-tx","TX",1439,4921,6.6,749.77,1.51,748.26,2846,3.8
4172,"0500000US48335","Mitchell County","Texas","mitchell-county-tx","TX",1439,8145,10.3,915.91,4.82,911.09,4064,4.5
4173,"0500000US48337","Montague County","Texas","montague-county-tx","TX",1439,19596,21.2,938.28,7.37,930.91,10131,10.9
4174,"0500000US48339","Montgomery County","Texas","montgomery-county-tx","TX",1439,590925,437.5,1076.88,35.14,1041.73,177647,170.5
4175,"0500000US48341","Moore County","Texas","moore-county-tx","TX",1439,21485,24.3,909.62,9.93,899.69,7881,8.8
4176,"0500000US48343","Morris County","Texas","morris-county-tx","TX",1439,12339,51.3,258.7,6.72,251.98,6024,23.9
4177,"0500000US48345","Motley County","Texas","motley-county-tx","TX",1439,1234,1.2,989.81,".25,989.56,779,".8
4178,"0500000US48347","Nacogdoches County","Texas","nacogdoches-county-tx","TX",1439,65711,68.2,981.19,34.65,946.54,27406,29
4179,"0500000US48349","Navarro County","Texas","navarro-county-tx","TX",1439,49565,47.3,1085.94,76.31,1009.63,20234,20
4180,"0500000US48351","Newton County","Texas","newton-county-tx","TX",1439,13746,15.5,939.73,6.05,933.68,7142,7.6
4181,"0500000US48353","Nolan County","Texas","nolan-county-tx","TX",1439,14751,16.7,913.95,1.95,912,7152,7.8
4182,"0500000US48355","Nueces County","Texas","nueces-county-tx","TX",1439,362265,405.8,1165.6,327.12,838.48,141033,168.2
4183,"0500000US48357","Ochiltree County","Texas","ochiltree-county-tx","TX",1439,9947,11.1,918.14,".51,917.63,4062,4.4
4184,"0500000US48359","Oldham County","Texas","oldham-county-tx","TX",1439,2131,1.4,1501.44,".9,1500.53,841,".6
4185,"0500000US48361","Orange County","Texas","orange-county-tx","TX",1439,83572,245.3,379.53,45.86,333.67,35313,105.8
4186,"0500000US48363","Palo Pinto County","Texas","palo-pinto-county-tx","TX",1439,28875,29.5,985.51,33.72,951.79,15214,16
4187,"0500000US48365","Panola County","Texas","panola-county-tx","TX",1439,23148,29.7,821.3,19.55,801.75,10920,13.6
4188,"0500000US48367","Parker County","Texas","parker-county-tx","TX",1439,138371,129.4,910.09,6.62,903.48,46628,51.6
4189,"0500000US48369","Parmer County","Texas","parmer-county-tx","TX",1439,9864,11.7,885.16,4.38,880.78,3799,4.3
4190,"0500000US48371","Pecos County","Texas","pecos-county-tx","TX",1439,15673,3.3,4764.82,".98,4763.85,5585,1.2
4191,"0500000US48373","Polk County","Texas","polk-county-tx","TX",1439,50031,43,1109.66,52.57,1057.09,22683,21.5
4192,"0500000US48375","Potter County","Texas","potter-county-tx","TX",1439,119648,133.3,921.99,13.62,908.37,47271,52
4193,"0500000US48377","Presidio County","Texas","presidio-county-tx","TX",1439,6948,2,3855.92,".68,3855.24,3825,1
4194,"0500000US48379","Rains County","Texas","rains-county-tx","TX",1439,12159,47.6,258.83,29.38,229.45,5269,23
4195,"0500000US48381","Randall County","Texas","randall-county-tx","TX",1439,136271,132.4,922.43,10.88,911.54,51587,56.6
4196,"0500000US48383","Reagan County","Texas","reagan-county-tx","TX",1439,3741,2.9,1175.99,".69,1175.3,1372,1.2
4197,"0500000US48385","Real County","Texas","real-county-tx","TX",1439,3478,4.7,700.1,".91,699.19,2599,3.7
4198,"0500000US48387","Red River County","Texas","red-river-county-tx","TX",1439,12175,12.4,1056.74,20.16,1036.58,6826,6.6
4199,"0500000US48389","Reeves County","Texas","reeves-county-tx","TX",1439,15695,5.2,2642.09,6.72,2635.37,4640,1.8
4200,"0500000US48391","Refugio County","Texas","refugio-county-tx","TX",1439,7032,9.6,818.24,47.8,770.44,3726,4.8
4201,"0500000US48393","Roberts County","Texas","roberts-county-tx","TX",1439,903,1,924.19,".13,924.06,439,".5
4202,"0500000US48395","Robertson County","Texas","robertson-county-tx","TX",1439,17284,19.4,865.35,9.67,855.68,8484,9.9
4203,"0500000US48397","Rockwall County","Texas","rockwall-county-tx","TX",1439,100657,616.7,148.72,21.68,127.04,27939,219.9
4204,"0500000US48399","Runnels County","Texas","runnels-county-tx","TX",1439,10234,10,1057.1,6.15,1050.94,5298,5
4205,"0500000US48401","Rusk County","Texas","rusk-county-tx","TX",1439,54450,57.7,938.41,14.38,924.03,21191,22.9
4206,"0500000US48403","Sabine County","Texas","sabine-county-tx","TX",1439,10589,22,576.65,85.26,491.39,7988,16.3
4207,"0500000US48405","San Augustine County","Texas","san-augustine-county-tx","TX",1439,8232,16.7,592.3,61.64,530.66,5342,10.1
4208,"0500000US48407","San Jacinto County","Texas","san-jacinto-county-tx","TX",1439,28719,46.3,627.91,58.67,569.24,13187,23.2
4209,"0500000US48409","San Patricio County","Texas","san-patricio-county-tx","TX",1439,66893,93.5,707.94,14.49,693.45,26521,38.2
4210,"0500000US48411","San Saba County","Texas","san-saba-county-tx","TX",1439,6054,5.4,1138.41,3.12,1135.3,3177,2.8
4211,"0500000US48413","Schleicher County","Texas","schleicher-county-tx","TX",1439,2895,2.6,1310.66,".03,1310.63,1489,1.1
4212,"0500000US48415","Scurry County","Texas","scurry-county-tx","TX",1439,16866,18.7,907.54,2.1,905.44,6963,7.7
4213,"0500000US48417","Shackelford County","Texas","shackelford-county-tx","TX",1439,3253,3.7,915.55,1.26,914.29,1754,1.9
4214,"0500000US48419","Shelby County","Texas","shelby-county-tx","TX",1439,25418,32,834.62,39.03,795.58,11873,14.9
4215,"0500000US48421","Sherman County","Texas","sherman-county-tx","TX",1439,3079,3.3,923.2,".17,923.04,1252,1.4
4216,"0500000US48423","Smith County","Texas","smith-county-tx","TX",1439,230221,227.6,949.72,28.27,921.45,87309,94.8
4217,"0500000US48425","Somervell County","Texas","somervell-county-tx","TX",1439,9016,45.5,191.95,5.49,186.46,3674,19.7
4218,"0500000US48427","Starr County","Texas","starr-county-tx","TX",1439,64525,49.8,1229.09,5.91,1223.18,19526,16
4219,"0500000US48429","Stephens County","Texas","stephens-county-tx","TX",1439,9433,10.7,921.48,24.76,896.72,4938,5.5
4220,"0500000US48431","Sterling County","Texas","sterling-county-tx","TX",1439,1311,1.2,923.52,".06,923.45,615,".7
4221,"0500000US48433","Stonewall County","Texas","stonewall-county-tx","TX",1439,1362,1.6,920.24,3.93,916.31,928,1
4222,"0500000US48435","Sutton County","Texas","sutton-county-tx","TX",1439,3758,2.8,1454.42,".49,1453.93,2031,1.4
4223,"0500000US48437","Swisher County","Texas","swisher-county-tx","TX",1439,7462,8.8,900.69,10.53,890.16,3221,3.6
4224,"0500000US48439","Tarrant County","Texas","tarrant-county-tx","TX",1439,2084931,2094.7,902.3,38.7,863.61,714803,827.7
4225,"0500000US48441","Taylor County","Texas","taylor-county-tx","TX",1439,137640,143.6,919.3,3.75,915.55,55750,60.9
4226,"0500000US48443","Terrell County","Texas","terrell-county-tx","TX",1439,823,".4,2358.07,".04,2358.03,700,".3
4227,"0500000US48445","Terry County","Texas","terry-county-tx","TX",1439,12287,14.2,890.94,2.1,888.84,4828,5.4
4228,"0500000US48447","Throckmorton County","Texas","throckmorton-county-tx","TX",1439,1515,1.8,915.48,2.93,912.55,1079,1.2
4229,"0500000US48449","Titus County","Texas","titus-county-tx","TX",1439,33033,79.6,425.64,19.59,406.05,12054,29.7
4230,"0500000US48451","Tom Green County","Texas","tom-green-county-tx","TX",1439,118189,72.4,1540.55,18.57,1521.97,46571,30.6
4231,"0500000US48453","Travis County","Texas","travis-county-tx","TX",1439,1248743,1034.4,1023.01,32.81,990.2,441240,445.6
4232,"0500000US48455","Trinity County","Texas","trinity-county-tx","TX",1439,14740,21,713.97,20.36,693.61,8713,12.6
4233,"0500000US48457","Tyler County","Texas","tyler-county-tx","TX",1439,21696,23.5,935.62,11.12,924.5,10579,11.4
4234,"0500000US48459","Upshur County","Texas","upshur-county-tx","TX",1439,41260,67.4,592.6,9.65,582.95,16613,28.5
4235,"0500000US48461","Upton County","Texas","upton-county-tx","TX",1439,3671,2.7,1241.5,".18,1241.32,1548,1.2
4236,"0500000US48463","Uvalde County","Texas","uvalde-county-tx","TX",1439,26846,17,1558.63,6.69,1551.95,10811,7
4237,"0500000US48465","Val Verde County","Texas","val-verde-county-tx","TX",1439,49208,15.5,3232.67,87.92,3144.75,18651,5.9
4238,"0500000US48467","Van Zandt County","Texas","van-zandt-county-tx","TX",1439,56019,62.4,859.61,17.05,842.56,22817,27.1
4239,"0500000US48469","Victoria County","Texas","victoria-county-tx","TX",1439,92035,98.4,888.84,6.69,882.14,35417,40.1
4240,"0500000US48471","Walker County","Texas","walker-county-tx","TX",1439,72480,86.5,801.5,17.34,784.17,24058,30.7
4241,"0500000US48473","Waller County","Texas","waller-county-tx","TX",1439,53126,84.1,517.82,4.39,513.43,15839,30.8
4242,"0500000US48475","Ward County","Texas","ward-county-tx","TX",1439,11720,12.8,835.84,".24,835.6,4694,5.6
4243,"0500000US48477","Washington County","Texas","washington-county-tx","TX",1439,35108,55.8,621.75,17.8,603.95,15514,25.7
4244,"0500000US48479","Webb County","Texas","webb-county-tx","TX",1439,275910,74.5,3375.59,14.11,3361.48,73496,21.9
4245,"0500000US48481","Wharton County","Texas","wharton-county-tx","TX",1439,41619,38,1094.37,8.22,1086.15,17127,15.8
4246,"0500000US48483","Wheeler County","Texas","wheeler-county-tx","TX",1439,5191,5.9,915.48,".96,914.52,2730,3
4247,"0500000US48485","Wichita County","Texas","wichita-county-tx","TX",1439,132064,209.5,633.12,5.34,627.78,55566,88.5
4248,"0500000US48487","Wilbarger County","Texas","wilbarger-county-tx","TX",1439,12820,13.9,977.89,7.05,970.84,6318,6.5
4249,"0500000US48489","Willacy County","Texas","willacy-county-tx","TX",1439,21515,37.5,784.27,193.71,590.55,7040,11.9
4250,"0500000US48491","Williamson County","Texas","williamson-county-tx","TX",1439,566719,378,1134.44,16.14,1118.3,162773,145.6
4251,"0500000US48493","Wilson County","Texas","wilson-county-tx","TX",1439,50224,53.4,808.41,4.68,803.73,16766,20.9
4252,"0500000US48495","Winkler County","Texas","winkler-county-tx","TX",1439,7720,8.5,841.27,".16,841.11,3027,3.6
4253,"0500000US48497","Wise County","Texas","wise-county-tx","TX",1439,68305,65.4,922.58,18.16,904.42,23781,26.3
4254,"0500000US48499","Wood County","Texas","wood-county-tx","TX",1439,45129,65,695.72,50.48,645.23,20861,32.3
4255,"0500000US48501","Yoakum County","Texas","yoakum-county-tx","TX",1439,8591,9.9,799.72,".01,799.71,2978,3.7
4256,"0500000US48503","Young County","Texas","young-county-tx","TX",1439,18045,20.3,930.86,16.39,914.47,8622,9.4
4257,"0500000US48505","Zapata County","Texas","zapata-county-tx","TX",1439,14190,14,1058.02,59.6,998.41,6203,6.2
4258,"0500000US48507","Zavala County","Texas","zavala-county-tx","TX",1439,11983,9,1301.73,4.33,1297.41,4283,3.3
4259,"0500000US49001","Beaver County","Utah","beaver-county-ut","UT",1440,6580,2.6,2591.94,2.06,2589.88,2908,1.1
4260,"0500000US49003","Box Elder County","Utah","box-elder-county-ut","UT",1440,54950,8.7,6729.32,983.77,5745.55,17326,3
4261,"0500000US49005","Cache County","Utah","cache-county-ut","UT",1440,127068,96.7,1173.02,8.21,1164.81,37024,31.8
4262,"0500000US49007","Carbon County","Utah","carbon-county-ut","UT",1440,20269,14.5,1484.58,6.09,1478.49,9551,6.5
4263,"0500000US49009","Daggett County","Utah","daggett-county-ut","UT",1440,980,1.5,720.71,23.73,696.98,1141,1.6
4264,"0500000US49011","Davis County","Utah","davis-county-ut","UT",1440,351713,1025.8,633.96,335.18,298.78,97570,326.6
4265,"0500000US49013","Duchesne County","Utah","duchesne-county-ut","UT",1440,19964,5.7,3255.92,14.98,3240.94,9493,2.9
4266,"0500000US49015","Emery County","Utah","emery-county-ut","UT",1440,10014,2.5,4471.81,9.49,4462.31,4489,1
4267,"0500000US49017","Garfield County","Utah","garfield-county-ut","UT",1440,5080,1,5208.25,33.13,5175.12,3726,".7
4268,"0500000US49019","Grand County","Utah","grand-county-ut","UT",1440,9764,2.5,3683.68,12.14,3671.54,4816,1.3
4269,"0500000US49021","Iron County","Utah","iron-county-ut","UT",1440,52775,14,3301.08,4.4,3296.68,19667,6
4270,"0500000US49023","Juab County","Utah","juab-county-ut","UT",1440,11555,3,3406.4,14.12,3392.28,3502,1
4271,"0500000US49025","Kane County","Utah","kane-county-ut","UT",1440,7709,1.8,4108.52,118.29,3990.23,5815,1.5
4272,"0500000US49027","Millard County","Utah","millard-county-ut","UT",1440,13006,1.9,6827.89,255.47,6572.42,4939,".8
4273,"0500000US49029","Morgan County","Utah","morgan-county-ut","UT",1440,12045,15.5,610.91,1.71,609.2,3006,4.9
4274,"0500000US49031","Piute County","Utah","piute-county-ut","UT",1440,1445,2.1,765.72,7.93,757.79,898,1.2
4275,"0500000US49033","Rich County","Utah","rich-county-ut","UT",1440,2464,2.2,1086.36,57.58,1028.77,2834,2.8
4276,"0500000US49035","Salt Lake County","Utah","salt-lake-county-ut","UT",1440,1152633,1387.1,807.37,65.09,742.28,364031,490.4
4277,"0500000US49037","San Juan County","Utah","san-juan-county-ut","UT",1440,15449,1.9,7933.15,113.17,7819.99,5734,".7
4278,"0500000US49039","Sanpete County","Utah","sanpete-county-ut","UT",1440,30623,17.5,1602.54,12.38,1590.15,10379,6.5
4279,"0500000US49041","Sevier County","Utah","sevier-county-ut","UT",1440,21539,10.9,1918.4,7.82,1910.58,8449,4.4
4280,"0500000US49043","Summit County","Utah","summit-county-ut","UT",1440,41933,19.4,1881.97,10.26,1871.71,26545,14.2
4281,"0500000US49045","Tooele County","Utah","tooele-county-ut","UT",1440,69907,8.4,7286.08,344.73,6941.35,19455,2.8
4282,"0500000US49047","Uintah County","Utah","uintah-county-ut","UT",1440,35438,7.3,4501.39,21.69,4479.69,11972,2.7
4283,"0500000US49049","Utah County","Utah","utah-county-ut","UT",1440,622213,257.8,2144.11,140.66,2003.45,148350,74
4284,"0500000US49051","Wasatch County","Utah","wasatch-county-ut","UT",1440,33240,20,1205.99,30.48,1175.5,10577,9
4285,"0500000US49053","Washington County","Utah","washington-county-ut","UT",1440,171700,56.9,2429.95,3.59,2426.36,57734,23.8
4286,"0500000US49055","Wayne County","Utah","wayne-county-ut","UT",1440,2690,1.1,2466.49,5.81,2460.68,1591,".6
4287,"0500000US49057","Weber County","Utah","weber-county-ut","UT",1440,256359,401.4,659.39,83.3,576.08,86187,149.6
4288,"0500000US50001","Addison County","Vermont","addison-county-vt","VT",1441,36973,48,807.76,41.43,766.33,16760,21.9
4289,"0500000US50003","Bennington County","Vermont","bennington-county-vt","VT",1441,35631,55,677.66,2.68,674.98,20922,31
4290,"0500000US50005","Caledonia County","Vermont","caledonia-county-vt","VT",1441,30302,48.1,657.54,8.67,648.86,15942,24.6
4291,"0500000US50007","Chittenden County","Vermont","chittenden-county-vt","VT",1441,164572,291.7,619.3,82.72,536.58,65722,122.5
4292,"0500000US50009","Essex County","Vermont","essex-county-vt","VT",1441,6250,9.5,675.29,11.7,663.6,5019,7.6
4293,"0500000US50011","Franklin County","Vermont","franklin-county-vt","VT",1441,49421,75.3,691.98,58.28,633.71,21588,34.1
4294,"0500000US50013","Grand Isle County","Vermont","grand-isle-county-vt","VT",1441,7090,85.2,194.67,112.86,81.81,5048,61.7
4295,"0500000US50015","Lamoille County","Vermont","lamoille-county-vt","VT",1441,25300,53.3,463.69,4.89,458.8,12969,28.3
4296,"0500000US50017","Orange County","Vermont","orange-county-vt","VT",1441,28999,42.1,692.27,5.23,687.03,14845,21.6
4297,"0500000US50019","Orleans County","Vermont","orleans-county-vt","VT",1441,26907,39.3,721.16,27.9,693.27,16162,23.3
4298,"0500000US50021","Rutland County","Vermont","rutland-county-vt","VT",1441,58672,66.3,944.78,14.96,929.82,33768,36.3
4299,"0500000US50023","Washington County","Vermont","washington-county-vt","VT",1441,58140,86.6,695.42,8.19,687.23,29941,43.6
4300,"0500000US50025","Windham County","Vermont","windham-county-vt","VT",1441,42756,56.7,798.07,12.76,785.31,29735,37.9
4301,"0500000US50027","Windsor County","Vermont","windsor-county-vt","VT",1441,55286,58.5,976.78,7.45,969.34,34118,35.2
