Corbin,corbin-ky,2593,Whitley County,Kentucky,21235,7272,36.9320|-84.1003,Corbin|America/New_York|7272|356|1840014405
Corinth,corinth-ms,2885,Alcorn County,Mississippi,28003,12528,34.9474|-88.5143,Corinth|America/Chicago|12528|187|1840014638
Corning,corning-ny,3361,Steuben County,New York,36101,19609,42.1470|-77.0561,Corning|America/New_York|19609|1340|1840000443
Corpus Christi,corpus-christi-tx,4182,Nueces County,Texas,48355,341435,27.7173|-97.3822,Corpus Christi|America/Chicago|341435|720|1840019718
Corry,corry-pa,3751,Erie County,Pennsylvania,42049,6313,41.9260|-79.6358,Corry|America/New_York|6313|408|1840000474
Corsicana,corsicana-tx,4179,Navarro County,Texas,48349,22516,32.0821|-96.4680,Corsicana|America/Chicago|22516|405|1840019505
Cortland,cortland-ny,3322,Cortland County,New York,36023,26769,42.6004|-76.1784,Cortland|America/New_York|26769|1853|1840000419
Corvallis,corvallis-or,3692,Benton County,Oregon,41003,66441,44.5697|-123.2780,Corvallis|America/Los_Angeles|66441|1571|1840018611
Coshocton,coshocton-oh,3541,Coshocton County,Ohio,39031,11339,40.2619|-81.8480,Coshocton|America/New_York|11339|533|1840003692
Council Bluffs,council-bluffs-ia,2349,Pottawattamie County,Iowa,19155,62316,41.2369|-95.8517,Council Bluffs|America/Chicago|62316|561|1840007117
Council Grove,council-grove-ks,2434,Morris County,Kansas,20127,2051,38.6623|-96.4917,Council Grove|America/Chicago|2051|386|1840001648
Coupeville,coupeville-wa,4449,Island County,Washington,53029,1928,48.2172|-122.6775,Coupeville|America/Los_Angeles|1928|586|1840021075
Craig,craig-co,1768,Moffat County,Colorado,08081,9447,40.5170|-107.5558,Craig|America/Denver|9447|670|1840018741
Crawfordsville,crawfordsville-in,2233,Montgomery County,Indiana,18107,18305,40.0433|-86.8961,Crawfordsville|America/Indiana/Indianapolis|18305|672|1840007261
Creston,creston-ia,2359,Union County,Iowa,19175,7622,41.0597|-94.3650,Creston|America/Chicago|7622|583|1840000892
Crookston,crookston-mn,2856,Polk County,Minnesota,27119,7865,47.7747|-96.6062,Crookston|America/Chicago|7865|581|1840006604
Crowley,crowley-la,2596,Acadia Parish,Louisiana,22001,14429,30.2175|-92.3752,Crowley|America/Chicago|14429|847|1840015041
Crystal Lake,crystal-lake-il,2133,McHenry County,Illinois,17111,40421,42.2334|-88.3352,Crystal Lake|America/Chicago|40421|819|1840006969
Crystal River,crystal-river-fl,1811,Citrus County,Florida,12017,4402,28.8967|-82.5994,Crystal River|America/New_York|4402|162|1840015084
Cullman,cullman-al,1504,Cullman County,Alabama,01043,19114,34.1791|-86.8402,Cullman|America/Chicago|19114|306|1840001354
Cumberland,cumberland-md,2676,Allegany County,Maryland,24001,49033,39.6515|-78.7585,Cumberland|America/New_York|49033|756|1840005621
Dallas,dallas-tx,4061,Dallas County,Texas,48113,5733259,32.7937|-96.7662,Dallas|America/Chicago|5733259|1523|1840019440
Dalton,dalton-ga,2024,Whitfield County,Georgia,13313,86841,34.7689|-84.9711,Dalton|America/New_York|86841|642|1840014651
Danbury,danbury-ct,1791,Fairfield County,Connecticut,09001,177177,41.4016|-73.4710,Danbury|America/New_York|177177|784|1840004837
Danville,danville-ky,2486,Boyle County,Kentucky,21021,19489,37.6420|-84.7769,Danville|America/New_York|19489|381|1840014354
Danville,danville-il,2169,Vermilion County,Illinois,17183,48518,40.1423|-87.6114,Danville|America/Chicago|48518|674|1840007235
Danville,danville-va,4404,Danville city,Virginia,51590,47135,36.5831|-79.4088,Danville|America/New_York|47135|371|1840003878
Davenport,davenport-ia,2353,Scott County,Iowa,19163,287413,41.5563|-90.6052,Davenport|America/Chicago|287413|621|1840007081
Dayton,dayton-oh,3582,Montgomery County,Ohio,39113,718169,39.7797|-84.1998,Dayton|America/New_York|718169|972|1840034249
Daytona Beach,daytona-beach-fl,1866,Volusia County,Florida,12127,68055,29.1995|-81.0982,Daytona Beach|America/New_York|68055|400|1840015068
Decatur,decatur-al,1534,Morgan County,Alabama,01103,68816,34.5730|-86.9905,Decatur|America/Chicago|68816|388|1840001403
Decatur,decatur-in,2180,Adams County,Indiana,18001,10613,40.8301|-84.9281,Decatur|America/Indiana/Indianapolis|10613|639|1840007177
Decatur,decatur-il,2135,Macon County,Illinois,17115,88997,39.8556|-88.9337,Decatur|America/Chicago|88997|658|1840007269
Defiance,defiance-oh,3545,Defiance County,Ohio,39039,18519,41.2810|-84.3660,Defiance|America/New_York|18519|514|1840007133
Dekalb,dekalb-il,2096,DeKalb County,Illinois,17037,67500,41.9312|-88.7483,DeKalb|America/Chicago|67500|1038|1840007033
Del Rio,del-rio-tx,4237,Val Verde County,Texas,48465,44424,29.3706|-100.8798,Del Rio|America/Chicago|44424|683|1840019607
Delaware,delaware-oh,3546,Delaware County,Ohio,39041,39267,40.2866|-83.0747,Delaware|America/New_York|39267|787|1840007237
Delphos,delphos-oh,3527,Allen County,Ohio,39003,7304,40.8481|-84.3368,Delphos|America/New_York|7304|771|1840007172
Deming,deming-nm,3294,Luna County,New Mexico,35029,14228,32.2632|-107.7514,Deming|America/Denver|14228|337|1840019458
Denison,denison-ia,2295,Crawford County,Iowa,19047,8303,42.0160|-95.3528,Denison|America/Chicago|8303|494|1840007008
Denton,denton-tx,4065,Denton County,Texas,48121,440146,33.2176|-97.1421,Denton|America/Chicago|440146|548|1840019390
Denver,denver-co,1743,Denver County,Colorado,08031,2787266,39.7621|-104.8759,Denver|America/Denver|2787266|1774|1840018789
Des Moines,des-moines-ia,2348,Polk County,Iowa,19153,481222,41.5725|-93.6104,Des Moines|America/Chicago|481222|949|1840007069
DeSoto,desoto-tx,4061,Dallas County,Texas,48113,53568,32.5992|-96.8633,DeSoto|America/Chicago|53568|956|1840019441
Detroit,detroit-mi,2795,Wayne County,Michigan,26163,3522206,42.3834|-83.1024,Detroit|America/Detroit|3522206|1873|1840003971
Devils Lake,devils-lake-nd,3508,Ramsey County,North Dakota,38071,,48.1122|-98.8760,Devils Lake|America/Chicago||5.6|1840033052
Dexter,dexter-mo,3068,Stoddard County,Missouri,29207,9029,36.7930|-89.9632,Dexter|America/Chicago|9029|464|1840007643
Dickinson,dickinson-nd,3517,Stark County,North Dakota,38089,21935,46.8918|-102.7925,Dickinson|America/Denver|21935|605|1840000192
Dodge City,dodge-city-ks,2399,Ford County,Kansas,20057,27696,37.7610|-100.0182,Dodge City|America/Chicago|27696|734|1840001684
Doral,doral-fl,1845,Miami-Dade County,Florida,12086,61130,25.8149|-80.3565,Doral|America/New_York|61130|1699|1840015148
Dothan,dothan-al,1517,Houston County,Alabama,01069,71620,31.2336|-85.4068,Dothan|America/Chicago|71620|293|1840001518
Dover,dover-de,1799,Kent County,Delaware,10001,115352,39.1603|-75.5203,Dover|America/New_York|115352|623|1840005810
Dover,dover-nh,3255,Strafford County,New Hampshire,33017,92234,43.1887|-70.8845,Dover|America/New_York|92234|453|1840002808
Doylestown,doylestown-pa,3735,Bucks County,Pennsylvania,42017,8315,40.3140|-75.1280,Doylestown|America/New_York|8315|1488|1840001320
Du Bois,du-bois-pa,3743,Clearfield County,Pennsylvania,42033,11378,41.1225|-78.7564,Du Bois|America/New_York|11378|905|1840035398
Du Quoin,du-quoin-il,2150,Perry County,Illinois,17145,6150,38.0019|-89.2323,Du Quoin|America/Chicago|6150|321|1840008673
Dublin,dublin-ga,1956,Laurens County,Georgia,13175,20493,32.5357|-82.9279,Dublin|America/New_York|20493|382|1840013813
Dubuque,dubuque-ia,2302,Dubuque County,Iowa,19061,68573,42.5007|-90.7067,Dubuque|America/Chicago|68573|737|1840000438
Duluth,duluth-mn,2865,St. Louis County,Minnesota,27137,120101,46.7757|-92.1392,Duluth|America/Chicago|120101|462|1840007685
Duncan,duncan-ok,3682,Stephens County,Oklahoma,40137,20439,34.5425|-97.9190,Duncan|America/Chicago|20439|202|1840019253
Dunkirk,dunkirk-ny,3317,Chautauqua County,New York,36013,24061,42.4803|-79.3323,Dunkirk|America/New_York|24061|1015|1840000445
Dunn,dunn-nc,3415,Harnett County,North Carolina,37085,15576,35.3113|-78.6129,Dunn|America/New_York|15576|552|1840013434
Durango,durango-co,1761,La Plata County,Colorado,08067,19662,37.2744|-107.8701,Durango|America/Denver|19662|512|1840018929
Durant,durant-ok,3620,Bryan County,Oklahoma,40013,18375,33.9957|-96.3938,Durant|America/Chicago|18375|256|1840019280
Durham,durham-nc,3404,Durham County,North Carolina,37063,407575,35.9797|-78.9037,Durham|America/New_York|407575|936|1840013364
Dyersburg,dyersburg-tn,3932,Dyer County,Tennessee,47045,21043,36.0465|-89.3778,Dyersburg|America/Chicago|21043|367|1840013372
East Liverpool,east-liverpool-oh,3540,Columbiana County,Ohio,39029,30146,40.6333|-80.5677,East Liverpool|America/New_York|30146|878|1840002783
East Moline,east-moline-il,2158,Rock Island County,Illinois,17161,21109,41.5199|-90.3880,East Moline|America/Chicago|21109|559|1840008180
Easton,easton-pa,3774,Northampton County,Pennsylvania,42095,27109,40.6858|-75.2209,Easton|America/New_York|27109|2456|1840000970
Easton,easton-md,2695,Talbot County,Maryland,24041,17742,38.7760|-76.0702,Easton|America/New_York|17742|555|1840006089
Eau Claire,eau-claire-wi,4546,Eau Claire County,Wisconsin,55035,107068,44.8203|-91.4951,Eau Claire|America/Chicago|107068|815|1840002296
Edwardsville,edwardsville-il,2137,Madison County,Illinois,17119,24967,38.7924|-89.9876,Edwardsville|America/Chicago|24967|486|1840008564
Effingham,effingham-il,2102,Effingham County,Illinois,17049,14092,39.1206|-88.5509,Effingham|America/Chicago|14092|478|1840008545
El Centro,el-centro-ca,1681,Imperial County,California,06025,112145,32.7873|-115.5579,El Centro|America/Los_Angeles|112145|1535|1840020630
El Dorado,el-dorado-ar,1663,Union County,Arkansas,05139,18086,33.2184|-92.6640,El Dorado|America/Chicago|18086|429|1840013773
El Paso,el-paso-tx,4075,El Paso County,Texas,48141,845674,31.8479|-106.4309,El Paso|America/Denver|845674|1025|1840023252
El Segundo,el-segundo-ca,1687,Los Angeles County,California,06037,16853,33.9169|-118.4021,El Segundo|America/Los_Angeles|16853|1191|1840020481
Elizabeth City,elizabeth-city-nc,3442,Pasquotank County,North Carolina,37139,22717,36.2943|-76.2360,Elizabeth City|America/New_York|22717|588|1840013315
Elizabethton,elizabethton-tn,3919,Carter County,Tennessee,47019,13743,36.3363|-82.2380,Elizabethton|America/New_York|13743|543|1840013314
Elizabethtown,elizabethtown-ky,2522,Hardin County,Kentucky,21093,77317,37.7030|-85.8772,Elizabethtown|America/New_York|77317|425|1840013218
Elk City,elk-city-ok,3618,Beckham County,Oklahoma,40009,10726,35.3849|-99.4333,Elk City|America/Chicago|10726|274|1840020437
Elkhart,elkhart-in,2199,Elkhart County,Indiana,18039,148131,41.6913|-85.9628,Elkhart|America/Indiana/Indianapolis|148131|757|1840008187
Elkins,elkins-wv,4515,Randolph County,West Virginia,54083,10988,38.9237|-79.8541,Elkins|America/New_York|10988|750|1840005991
Elko,elko-nv,3233,Elko County,Nevada,32007,21178,40.8387|-115.7674,Elko|America/Los_Angeles|21178|442|1840020120
Ellwood City,ellwood-city-pa,3763,Lawrence County,Pennsylvania,42073,12315,40.8619|-80.2830,Ellwood City|America/New_York|12315|1246|1840000937
Elmira,elmira-ny,3318,Chemung County,New York,36015,64664,42.0938|-76.8097,Elmira|America/New_York|64664|1478|1840000472
Elwood,elwood-in,2227,Madison County,Indiana,18095,9218,40.2743|-85.8371,Elwood|America/Indiana/Indianapolis|9218|875|1840008364
Elyria,elyria-oh,3572,Lorain County,Ohio,39093,53883,41.3761|-82.1063,Elyria|America/New_York|53883|1011|1840000643
Emporia,emporia-ks,2426,Lyon County,Kansas,20111,24639,38.4028|-96.1924,Emporia|America/Chicago|24639|796|1840001652
Enid,enid-ok,3637,Garfield County,Oklahoma,40047,48325,36.4061|-97.8701,Enid|America/Chicago|48325|261|1840020373
Ennis,ennis-tx,4074,Ellis County,Texas,48139,18996,32.3258|-96.6374,Ennis|America/Chicago|18996|263|1840020754
Erie,erie-pa,3751,Erie County,Pennsylvania,42049,188079,42.1168|-80.0733,Erie|America/New_York|188079|1964|1840000478
Eugene,eugene-or,3710,Lane County,Oregon,41039,267568,44.0563|-123.1173,Eugene|America/Los_Angeles|267568|1477|1840020007
Eureka,eureka-ca,1680,Humboldt County,California,06023,45010,40.7941|-124.1568,Eureka|America/Los_Angeles|45010|1118|1840009558
Evansville,evansville-in,2261,Vanderburgh County,Indiana,18163,232285,37.9882|-87.5339,Evansville|America/Chicago|232285|970|1840013730
Fairbanks,fairbanks-ak,1557,Fairbanks North Star Borough,Alaska,02090,64732,64.8353|-147.6533,Fairbanks|America/Anchorage|64732|384|1840023463
Fairfield,fairfield-ca,1716,Solano County,California,06095,147582,38.2594|-122.0319,Fairfield|America/Los_Angeles|147582|1094|1840020253
Fairfield,fairfield-ia,2322,Jefferson County,Iowa,19101,11361,41.0066|-91.9671,Fairfield|America/Chicago|11361|628|1840000887
Fairmont,fairmont-mn,2842,Martin County,Minnesota,27091,9093,43.6441|-94.4621,Fairmont|America/Chicago|9093|260|1840007950
Fairmont,fairmont-wv,4498,Marion County,West Virginia,54049,32988,39.4768|-80.1491,Fairmont|America/New_York|32988|830|1840005732
Fall River,fall-river-ma,2702,Bristol County,Massachusetts,25005,89420,41.7136|-71.1015,Fall River|America/New_York|89420|1042|1840000497
Fargo,fargo-nd,3481,Cass County,North Dakota,38017,204820,46.8653|-96.8292,Fargo|America/Chicago|204820|949|1840000177
Farmington,farmington-nm,3302,San Juan County,New Mexico,35045,52555,36.7555|-108.1823,Farmington|America/Denver|52555|509|1840020349
Fayetteville,fayetteville-nc,3398,Cumberland County,North Carolina,37051,324700,35.0846|-78.9776,Fayetteville|America/New_York|324700|548|1840013490
Fayetteville,fayetteville-ar,1665,Washington County,Arkansas,05143,341890,36.0713|-94.1660,Fayetteville|America/Chicago|341890|609|1840013368
Fergus Falls,fergus-falls-mn,2852,Otter Tail County,Minnesota,27111,12673,46.2854|-96.0759,Fergus Falls|America/Chicago|12673|369|1840007747
Fitchburg,fitchburg-ma,2713,Worcester County,Massachusetts,25027,40793,42.5912|-71.8156,Fitchburg|America/New_York|40793|565|1840000435
Flagstaff,flagstaff-az,1581,Coconino County,Arizona,04005,78628,35.1872|-111.6195,Flagstaff|America/Phoenix|78628|421|1840020335
Florence,florence-al,1521,Lauderdale County,Alabama,01077,78112,34.8300|-87.6658,Florence|America/Chicago|78112|589|1840002083
Fond Du Lac,fond-du-lac-wi,4548,Fond du Lac County,Wisconsin,55039,54629,43.7720|-88.4396,Fond du Lac|America/Chicago|54629|872|1840002603
Forrest City,forrest-city-ar,1655,St. Francis County,Arkansas,05123,12728,35.0102|-90.7874,Forrest City|America/Chicago|12728|336|1840013522
Fort Atkinson,fort-atkinson-wi,4556,Jefferson County,Wisconsin,55055,21299,42.9253|-88.8441,Fort Atkinson|America/Chicago|21299|851|1840003004
Fort Collins,fort-collins-co,1762,Larimer County,Colorado,08069,303184,40.5479|-105.0658,Fort Collins|America/Denver|303184|1139|1840020151
Fort Dodge,fort-dodge-ia,2365,Webster County,Iowa,19187,24223,42.5098|-94.1751,Fort Dodge|America/Chicago|24223|584|1840000439
Fort Lauderdale,fort-lauderdale-fl,1808,Broward County,Florida,12011,180072,26.1412|-80.1464,Fort Lauderdale|America/New_York|180072|2009|1840014236
Fort Morgan,fort-morgan-co,1771,Morgan County,Colorado,08087,13137,40.2549|-103.7913,Fort Morgan|America/Denver|13137|897|1840020175
Fort Payne,fort-payne-al,1507,DeKalb County,Alabama,01049,7048,34.4557|-85.6965,Fort Payne|America/Chicago|7048|96|1840004822
Fort Scott,fort-scott-ks,2376,Bourbon County,Kansas,20011,7628,37.8283|-94.7038,Fort Scott|America/Chicago|7628|544|1840001683
Fort Smith,fort-smith-ar,1659,Sebastian County,Arkansas,05131,125562,35.3494|-94.3695,Fort Smith|America/Chicago|125562|538|1840013456
Fort Walton Beach,fort-walton-beach-fl,1848,Okaloosa County,Florida,12091,21895,30.4245|-86.6193,Fort Walton Beach|America/Chicago|21895|1122|1840013923
Fort Wayne,fort-wayne-in,2181,Allen County,Indiana,18003,328564,41.0885|-85.1436,Fort Wayne|America/Indiana/Indianapolis|328564|928|1840008261
Fort Worth,fort-worth-tx,4224,Tarrant County,Texas,48439,874168,32.7814|-97.3473,Fort Worth|America/Chicago|874168|978|1840020696
Fostoria,fostoria-oh,3599,Seneca County,Ohio,39147,14492,41.1601|-83.4119,Fostoria|America/New_York|14492|678|1840000820
Framingham,framingham-ma,2708,Middlesex County,Massachusetts,25017,,42.3085|-71.4368,Framingham|America/New_York||3650.3|1840003131
Frankfort,frankfort-in,2191,Clinton County,Indiana,18023,16079,40.2799|-86.5180,Frankfort|America/Indiana/Indianapolis|16079|824|1840008358
Frankfort,frankfort-ky,2512,Franklin County,Kentucky,21073,38664,38.1924|-84.8644,Frankfort|America/New_York|38664|722|1840013210
Franklin,franklin-in,2220,Johnson County,Indiana,18081,25089,39.4934|-86.0545,Franklin|America/Indiana/Indianapolis|25089|735|1840008460
Franklin,franklin-la,2646,St. Mary Parish,Louisiana,22101,13292,29.7851|-91.5098,Franklin|America/Chicago|13292|271|1840014019
Frederick,frederick-md,2685,Frederick County,Maryland,24021,154972,39.4335|-77.4157,Frederick|America/New_York|154972|1190|1840005710
Fredericksburg,fredericksburg-va,4409,Fredericksburg city,Virginia,51630,164976,38.2992|-77.4872,Fredericksburg|America/New_York|164976|1047|1840003845
Freeport,freeport-il,2166,Stephenson County,Illinois,17177,24412,42.2895|-89.6354,Freeport|America/Chicago|24412|790|1840008083
Fremont,fremont-ne,3163,Dodge County,Nebraska,31053,27533,41.4417|-96.4886,Fremont|America/Chicago|27533|1058|1840003346
Fremont,fremont-oh,3597,Sandusky County,Ohio,39143,22576,41.3533|-83.1146,Fremont|America/New_York|22576|741|1840000653
Fresno,fresno-ca,1678,Fresno County,California,06019,698021,36.7834|-119.7941,Fresno|America/Los_Angeles|698021|1793|1840020319
Frisco,frisco-co,1786,Summit County,Colorado,08117,3129,39.5793|-106.0919,Frisco|America/Denver|3129|716|1840021430
Fulton,fulton-mo,2979,Callaway County,Missouri,29027,12248,38.8551|-91.9510,Fulton|America/Chicago|12248|402|1840008560
Gadsden,gadsden-al,1510,Etowah County,Alabama,01055,61656,34.0090|-86.0156,Gadsden|America/Chicago|61656|366|1840006332
Gainesville,gainesville-fl,1803,Alachua County,Florida,12001,199695,29.6808|-82.3455,Gainesville|America/New_York|199695|815|1840014022
Gainesville,gainesville-tx,4053,Cooke County,Texas,48097,16155,33.6391|-97.1488,Gainesville|America/Chicago|16155|328|1840020573
Galesburg,galesburg-il,2125,Knox County,Illinois,17095,34406,40.9506|-90.3763,Galesburg|America/Chicago|34406|669|1840008277
Gallipolis,gallipolis-oh,3552,Gallia County,Ohio,39053,3432,38.8186|-82.1934,Gallipolis|America/New_York|3432|368|1840012775
Gallup,gallup-nm,3295,McKinley County,New Mexico,35031,23415,35.5178|-108.7474,Gallup|America/Denver|23415|448|1840020395
Galveston,galveston-tx,4088,Galveston County,Texas,48167,46561,29.2487|-94.8910,Galveston|America/Chicago|46561|473|1840020970
Garden City,garden-city-ks,2398,Finney County,Kansas,20055,30206,37.9755|-100.8529,Garden City|America/Chicago|30206|962|1840001669
Gardner,gardner-ma,2713,Worcester County,Massachusetts,25027,20640,42.5845|-71.9867,Gardner|America/New_York|20640|361|1840000436
Gastonia,gastonia-nc,3408,Gaston County,North Carolina,37071,180974,35.2494|-81.1855,Gastonia|America/New_York|180974|573|1840013468
Geneva,geneva-ny,3345,Ontario County,New York,36069,29140,42.8644|-76.9827,Geneva|America/New_York|29140|1181|1840000393
Gettysburg,gettysburg-pa,3727,Adams County,Pennsylvania,42001,7633,39.8304|-77.2339,Gettysburg|America/New_York|7633|1773|1840000683
Gillette,gillette-wy,4603,Campbell County,Wyoming,56005,34378,44.2779|-105.5004,Gillette|America/Denver|34378|544|1840019978
Glasgow,glasgow-ky,2480,Barren County,Kentucky,21009,13891,37.0048|-85.9262,Glasgow|America/Chicago|13891|349|1840013268
Glens Falls,glens-falls-ny,3367,Warren County,New York,36113,64287,43.3109|-73.6459,Glens Falls|America/New_York|64287|1447|1840000345
Glenwood Springs,glenwood-springs-co,1750,Garfield County,Colorado,08045,12000,39.5459|-107.3348,Glenwood Springs|America/Denver|12000|675|1840020184
Gloucester,gloucester-ma,2704,Essex County,Massachusetts,25009,30172,42.6260|-70.6897,Gloucester|America/New_York|30172|444|1840000412
Gloversville,gloversville-ny,3328,Fulton County,New York,36035,27893,43.0491|-74.3465,Gloversville|America/New_York|27893|1143|1840000375
Goldsboro,goldsboro-nc,3468,Wayne County,North Carolina,37191,58972,35.3777|-77.9720,Goldsboro|America/New_York|58972|476|1840013432
Goshen,goshen-in,2199,Elkhart County,Indiana,18039,33220,41.5741|-85.8304,Goshen|America/Indiana/Indianapolis|33220|770|1840013733
Grand Forks,grand-forks-nd,3490,Grand Forks County,North Dakota,38035,66159,47.9223|-97.0887,Grand Forks|America/Chicago|66159|815|1840000101
Grand Haven,grand-haven-mi,2783,Ottawa County,Michigan,26139,10905,43.0553|-86.2201,Grand Haven|America/Detroit|10905|735|1840002995
Grand Island,grand-island-ne,3176,Hall County,Nebraska,31079,53424,40.9214|-98.3584,Grand Island|America/Chicago|53424|667|1840000956
Grass Valley,grass-valley-ca,1697,Nevada County,California,06057,34650,39.2237|-121.0521,Grass Valley|America/Los_Angeles|34650|955|1840020225
Great Bend,great-bend-ks,2375,Barton County,Kansas,20009,15519,38.3593|-98.8015,Great Bend|America/Chicago|15519|564|1840001656
Great Falls,great-falls-mt,3087,Cascade County,Montana,30013,65624,47.5022|-111.2995,Great Falls|America/Denver|65624|991|1840019839
Greeley,greeley-co,1789,Weld County,Colorado,08123,133750,40.4150|-104.7696,Greeley|America/Denver|133750|850|1840020149
Green Bay,green-bay-wi,4533,Brown County,Wisconsin,55009,208625,44.5150|-87.9896,Green Bay|America/Chicago|208625|892|1840002344
Greencastle,greencastle-in,2246,Putnam County,Indiana,18133,10834,39.6431|-86.8419,Greencastle|America/Indiana/Indianapolis|10834|775|1840008439
Greeneville,greeneville-tn,3939,Greene County,Tennessee,47059,23678,36.1680|-82.8197,Greeneville|America/New_York|23678|337|1840016099
Greenfield,greenfield-in,2209,Hancock County,Indiana,18059,22094,39.7936|-85.7737,Greenfield|America/Indiana/Indianapolis|22094|629|1840014673
Greenfield,greenfield-ma,2705,,,,,|,||||
Greensboro,greensboro-nc,3413,Guilford County,North Carolina,37081,335588,36.0956|-79.8269,Greensboro|America/New_York|335588|871|1840013356
Greensburg,greensburg-in,2195,Decatur County,Indiana,18031,11971,39.3514|-85.5024,Greensburg|America/Indiana/Indianapolis|11971|495|1840014567
Greensburg,greensburg-pa,3791,Westmoreland County,Pennsylvania,42129,14299,40.3113|-79.5444,Greensburg|America/New_York|14299|1361|1840001137
Greenville,greenville-oh,3544,Darke County,Ohio,39037,12877,40.1043|-84.6209,Greenville|America/New_York|12877|743|1840008366
Greenville,greenville-ms,2959,Washington County,Mississippi,28151,31243,33.3850|-91.0514,Greenville|America/Chicago|31243|440|1840013759
Greenville,greenville-sc,3820,Greenville County,South Carolina,45045,467894,34.8363|-82.3650,Greenville|America/New_York|467894|907|1840013501
Greenville,greenville-tx,4120,Hunt County,Texas,48231,25000,33.1116|-96.1098,Greenville|America/Chicago|25000|328|1840020649
Greenville,greenville-nc,3446,Pitt County,North Carolina,37147,128385,35.5957|-77.3764,Greenville|America/New_York|128385|1016|1840013407
Greenwood,greenwood-ms,2925,Leflore County,Mississippi,28083,20601,33.5126|-90.1993,Greenwood|America/Chicago|20601|438|1840013739
Greenwood,greenwood-sc,3821,Greenwood County,South Carolina,45047,42174,34.1944|-82.1543,Greenwood|America/New_York|42174|552|1840013626
Griffin,griffin-ga,1995,Spalding County,Georgia,13255,22770,33.2418|-84.2747,Griffin|America/New_York|22770|630|1840013776
Gulfport,gulfport-ms,2907,Harrison County,Mississippi,28047,221348,30.4271|-89.0703,Gulfport|America/Chicago|221348|498|1840013947
Guymon,guymon-ok,3683,Texas County,Oklahoma,40139,11439,36.6901|-101.4778,Guymon|America/Chicago|11439|579|1840020350
Hagerstown,hagerstown-md,2696,Washington County,Maryland,24043,185704,39.6401|-77.7217,Hagerstown|America/New_York|185704|1279|1840005613
Hamilton,hamilton-mt,3121,Ravalli County,Montana,30081,6722,46.2527|-114.1598,Hamilton|America/Denver|6722|751|1840019896
Hammond,hammond-la,2648,Tangipahoa Parish,Louisiana,22105,69180,30.5060|-90.4560,Hammond|America/Chicago|69180|561|1840013908
Hannibal,hannibal-mo,3029,Marion County,Missouri,29127,18136,39.7097|-91.3936,Hannibal|America/Chicago|18136|431|1840007306
Harlan,harlan-ky,2523,Harlan County,Kentucky,21095,6280,36.8432|-83.3184,Harlan|America/New_York|6280|460|1840013280
Harlingen,harlingen-tx,4035,Cameron County,Texas,48061,136968,26.1917|-97.6977,Harlingen|America/Chicago|136968|631|1840021036
Harrison,harrison-ar,1598,Boone County,Arkansas,05009,14096,36.2437|-93.1197,Harrison|America/Chicago|14096|451|1840013327
Harrisonburg,harrisonburg-va,4412,Harrisonburg city,Virginia,51660,74023,38.4362|-78.8735,Harrisonburg|America/New_York|74023|1207|1840003844
Hartford,hartford-ct,1792,Hartford County,Connecticut,09003,914751,41.7661|-72.6834,Hartford|America/New_York|914751|2741|1840004773
Hartford City,hartford-city-in,2184,Blackford County,Indiana,18009,5733,40.4536|-85.3735,Hartford City|America/Indiana/Indianapolis|5733|576|1840007231
Hastings,hastings-ne,3137,Adams County,Nebraska,31001,24391,40.5961|-98.3916,Hastings|America/Chicago|24391|669|1840001130
Havre,havre-mt,3101,Hill County,Montana,30041,10148,48.5428|-109.6805,Havre|America/Denver|10148|1018|1840019758
Hays,hays-ks,2396,Ellis County,Kansas,20051,21525,38.8814|-99.3217,Hays|America/Chicago|21525|959|1840001628
Hazleton,hazleton-pa,3766,Luzerne County,Pennsylvania,42079,55444,40.9504|-75.9724,Hazleton|America/New_York|55444|1587|1840000753
Helena,helena-mt,3105,Lewis and Clark County,Montana,30049,50227,46.5964|-112.0197,Helena|America/Denver|50227|733|1840019820
Henderson,henderson-nc,3463,Vance County,North Carolina,37181,20158,36.3259|-78.4155,Henderson|America/New_York|20158|673|1840014433
Henderson,henderson-ky,2526,Henderson County,Kentucky,21101,28657,37.8405|-87.5788,Henderson|America/Chicago|28657|701|1840014337
Henderson,henderson-tx,4205,Rusk County,Texas,48401,14731,32.1576|-94.7960,Henderson|America/Chicago|14731|429|1840020767
Hendersonville,hendersonville-nc,3417,Henderson County,North Carolina,37089,13954,35.3240|-82.4578,Hendersonville|America/New_York|13954|752|1840014561
Herkimer,herkimer-ny,3332,Herkimer County,New York,36043,7380,43.0282|-74.9928,Herkimer|America/New_York|7380|1100|1840004148
Hibbing,hibbing-mn,2865,St. Louis County,Minnesota,27137,11389,47.3981|-92.9487,Hibbing|America/Chicago|11389|34|1840006594
Hickory,hickory-nc,3390,Catawba County,North Carolina,37035,215353,35.7427|-81.3233,Hickory|America/New_York|215353|534|1840014524
High Point,high-point-nc,3413,Guilford County,North Carolina,37081,177874,35.9902|-79.9938,High Point|America/New_York|177874|776|1840014479
Hillsboro,hillsboro-oh,3561,Highland County,Ohio,39071,6573,39.2123|-83.6113,Hillsboro|America/New_York|6573|459|1840007375
Hillsdale,hillsdale-mi,2743,Hillsdale County,Michigan,26059,11416,41.9266|-84.6356,Hillsdale|America/Detroit|11416|552|1840003252
Hilo,hilo-hi,2029,Hawaii County,Hawaii,15001,,19.6886|-155.0864,Hilo|Pacific/Honolulu||1690.4|1840023193
